page_id,position,url,title,conditions,categories,,,,,
888,replace,https://www.treasurejuwelier.nl/armbanden/goud_koningsschakel,Gouden koningsarmband,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1604\""]}""]",7,,,,,
889,replace,https://www.treasurejuwelier.nl/armbanden/goud_koord-schakel,Gouden koord armband,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1605\""]}""]",7,,,,,
890,replace,https://www.treasurejuwelier.nl/armbanden/goud_paperclip-schakel,Gouden paperclip armband,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1964\""]}""]",7,,,,,
891,replace,https://www.treasurejuwelier.nl/armbanden/goud_singapore-schakel,Gouden singapore armband,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1609\""]}""]",7,,,,,
892,replace,https://www.treasurejuwelier.nl/armbanden/goud_schakelarmband_valkenoog-schakel,Gouden valkenoog armband,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1611\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""70\""]}""]",7,,,,,
893,replace,https://www.treasurejuwelier.nl/armbanden/goud_venetiaanse-schakel,Gouden venetiaanse armband,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1612\""]}""]",7,,,,,
894,replace,https://www.treasurejuwelier.nl/armbanden/goud_vossenstaart-schakel,Gouden vossenstaart armband,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1613\""]}""]",7,,,,,
895,replace,https://www.treasurejuwelier.nl/armbanden/goud_heren_schakelarmband_gourmet-schakel,Gouden heren gourmet armband,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1601\""]}"",""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""45\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""70\""]}""]",7,,,,,
896,replace,https://www.treasurejuwelier.nl/armbanden/goud_dames_schakelarmband_gourmet-schakel,Gouden dames gourmet armband,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1601\""]}"",""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""54\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""70\""]}""]",7,,,,,
897,replace,https://www.treasurejuwelier.nl/armbanden/14-karaat-goud-met-zilveren-kern_schakelarmband,ZilGold schakelarmband,"[""{\""filter\"":\""258\"",\""operator\"":\""and\"",\""value\"":[\""1629\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""70\""]}""]",7,,,,,
898,replace,https://www.treasurejuwelier.nl/armbanden/goud_armband-met-letter,Gouden letter armband,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""2011\""]}""]",7,"INDEX,FOLLOW",,,,
899,replace,https://www.treasurejuwelier.nl/armbanden/bicolor_slavenarmband,Bicolor gouden slavenarmband,"[""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1624\""]}"",""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1212\""]}""]",7,,,,,
900,replace,https://www.treasurejuwelier.nl/armbanden/armband-met-letter,Armband met letter,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""2011\""]}""]",7,,,,,
901,replace,https://www.treasurejuwelier.nl/armbanden/paperclip-schakel,Paperclip armband,"[""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1964\""]}""]",7,,,,,
903,replace,https://www.treasurejuwelier.nl/armbanden/goud_figaro-schakel,Armbanden met gouden figaro schakels,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1600\""]}""]",7,,,,,
904,replace,https://www.treasurejuwelier.nl/armbanden/goud_anker-schakel,Armbanden met gouden anker schakels,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1599\""]}""]",7,,,,,
905,replace,https://www.treasurejuwelier.nl/armbanden/goud_valkenoog-schakel,Armbanden met gouden valkenoog schakels,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}"",""{\""filter\"":\""256\"",\""operator\"":\""and\"",\""value\"":[\""1611\""]}""]",7,,,,,
906,replace,https://www.treasurejuwelier.nl/armbanden/satijn_14-karaat-goud,Satijnkoord armbanden met goud,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1841\""}"",""{\""filter\"":\""258\"",\""operator\"":\""and\"",\""value\"":[\""1628\""]}""]",7,,,,,
907,replace,https://www.treasurejuwelier.nl/parel,Sieraden met parel,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""66\""]}""]",2,,,,,
908,replace,https://www.treasurejuwelier.nl/horloges/30-atm-30-bar-300-meter,Duikhorloge 30 ATM - 30 BAR - 300 meter,"[""{\""filter\"":\""198\"",\""operator\"":\""and\"",\""value\"":\""1987\""}""]",4,,,,,
909,replace,https://www.treasurejuwelier.nl/horloges/100-atm-100-bar-1000-meter,Duikhorloge 100 ATM - 100 BAR - 1000 meter,"[""{\""filter\"":\""198\"",\""operator\"":\""and\"",\""value\"":\""1988\""}""]",4,,,,,
910,replace,https://www.treasurejuwelier.nl/armbanden/diamant,Armbanden met diamant,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""113\""]}""]",7,,,,,
912,replace,https://www.treasurejuwelier.nl/oorbellen/franse-haak,Oorbellen met franse haak,"[""{\""filter\"":\""335\"",\""operator\"":\""and\"",\""value\"":[\""2766\""]}""]",8,,,,,
913,replace,https://www.treasurejuwelier.nl/oorbellen/brisure-haak,Oorbellen met brisure haak,"[""{\""filter\"":\""335\"",\""operator\"":\""and\"",\""value\"":[\""2764\""]}""]",8,,,,,
914,replace,https://www.treasurejuwelier.nl/oorbellen/hefboomsluiting,Oorbellen met hefboomsluiting,"[""{\""filter\"":\""335\"",\""operator\"":\""and\"",\""value\"":[\""2767\""]}""]",8,,,,,
915,replace,https://www.treasurejuwelier.nl/oorbellen/poussette-sluiting,Oorbellen met poussette sluiting,"[""{\""filter\"":\""335\"",\""operator\"":\""and\"",\""value\"":[\""2768\""]}""]",8,,,,,
916,replace,https://www.treasurejuwelier.nl/oorbellen/scharniersluiting,Oorbellen met scharniersluiting,"[""{\""filter\"":\""335\"",\""operator\"":\""and\"",\""value\"":[\""2769\""]}""]",8,,,,,
917,replace,https://www.treasurejuwelier.nl/horloges/garmin-exclusive-editions,Garmin Exclusive Editions,"[""{\""filter\"":\""290\"",\""operator\"":\""and\"",\""value\"":[\""2048\""]}""]",4,,,,,
919,replace,https://www.treasurejuwelier.nl/horloges/seiko_seiko-premium-editions,Seiko Premium Editions,"[""{\""filter\"":\""290\"",\""operator\"":\""and\"",\""value\"":[\""2049\""]}"",""{\""filter\"":\""190\"",\""operator\"":\""and\"",\""value\"":\""376\""}""]",4,,,,,
920,replace,https://www.treasurejuwelier.nl/horloges/seiko_seiko-limited-editions,Seiko Limited Editions,"[""{\""filter\"":\""290\"",\""operator\"":\""and\"",\""value\"":[\""2050\""]}"",""{\""filter\"":\""190\"",\""operator\"":\""and\"",\""value\"":\""376\""}""]",4,,,,,
921,replace,https://www.treasurejuwelier.nl/horloges/seiko_seiko-special-editions,Seiko Special Editions,"[""{\""filter\"":\""290\"",\""operator\"":\""and\"",\""value\"":[\""2052\""]}""]",4,,,,,
922,replace,https://www.treasurejuwelier.nl/oorbellen/oorring-met-hanger,Oorringen met hanger,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""2047\""]}""]",8,,,,,
923,replace,https://www.treasurejuwelier.nl/goud,Gouden sieraden,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",2,,,,,
924,replace,https://www.treasurejuwelier.nl/titanium,Titanium sieraden,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""921\""}""]",2,,,,,
925,replace,https://www.treasurejuwelier.nl/zilver,Zilveren sieraden,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}""]",2,,,,,
926,replace,https://www.treasurejuwelier.nl/bicolor,Bicolor gouden sieraden,"[""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1624\""]}""]",2,,,,,
927,replace,https://www.treasurejuwelier.nl/geelgoud,Geelgouden sieraden,"[""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1621\""]}""]",2,,,,,
928,replace,https://www.treasurejuwelier.nl/rosegoud,Roségouden sieraden,"[""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1623\""]}""]",2,,,,,
929,replace,https://www.treasurejuwelier.nl/tricolor,Tricolor sieraden,"[""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1625\""]}""]",2,,,,,
930,replace,https://www.treasurejuwelier.nl/witgoud,Witgouden sieraden,"[""{\""filter\"":\""257\"",\""operator\"":\""and\"",\""value\"":[\""1622\""]}""]",2,,,,,
931,replace,https://www.treasurejuwelier.nl/14-karaat-goud,14 karaat gouden sieraden,"[""{\""filter\"":\""258\"",\""operator\"":\""and\"",\""value\"":[\""1628\""]}""]",2,,,,,
932,replace,https://www.treasurejuwelier.nl/14-karaat-goud-met-zilveren-kern,ZilGold sieraden,"[""{\""filter\"":\""258\"",\""operator\"":\""and\"",\""value\"":[\""1629\""]}""]",2,,,,,
933,replace,https://www.treasurejuwelier.nl/agaat,Agaat sieraden,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1959\""]}""]",2,,,,,
934,replace,https://www.treasurejuwelier.nl/amethist,Amethist sieraden,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1960\""]}""]",2,,,,,
935,replace,https://www.treasurejuwelier.nl/citrien,Citrien sieraden,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1961\""]}""]",2,,,,,
936,replace,https://www.treasurejuwelier.nl/diamant,Sieraden met diamant,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""113\""]}""]",2,,,,,
937,replace,https://www.treasurejuwelier.nl/diamant-lab-grown,Sieraden met lab grown diamant,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1875\""]}""]",2,,,,,
938,replace,https://www.treasurejuwelier.nl/zirkonia,Sieraden met zirkonia,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""64\""]}""]",2,,,,,
939,replace,https://www.treasurejuwelier.nl/edelsteen,Sieraden met edelsteen,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1228\""]}""]",2,,,,,
940,replace,https://www.treasurejuwelier.nl/robijn,Robijn sieraden,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1974\""]}""]",2,,,,,
941,replace,https://www.treasurejuwelier.nl/saffier,Saffier sieraden,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1962\""]}""]",2,,,,,
942,replace,https://www.treasurejuwelier.nl/smaragd,Smaragd sieraden,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1975\""]}""]",2,,,,,
943,replace,https://www.treasurejuwelier.nl/topaas,Topaas sieraden,"[""{\""filter\"":\""217\"",\""operator\"":\""and\"",\""value\"":[\""1963\""]}""]",2,,,,,
944,replace,https://www.treasurejuwelier.nl/18-karaat-goud,18 karaat gouden dames sieraden,"[""{\""filter\"":\""258\"",\""operator\"":\""and\"",\""value\"":[\""1630\""]}""]",2,,,,,
945,replace,https://www.treasurejuwelier.nl/goud_dames,Gouden dames sieraden,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""54\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",2,,,,,
946,replace,https://www.treasurejuwelier.nl/goud_heren,Gouden heren sieraden,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""45\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",2,,,,,
947,replace,https://www.treasurejuwelier.nl/goud_kinderen,Gouden kinder sieraden,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""1194\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""1619\""}""]",2,,,,,
948,replace,https://www.treasurejuwelier.nl/zilver_dames,Zilveren dames sieraden,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""54\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}""]",2,,,,,
949,replace,https://www.treasurejuwelier.nl/zilver_heren,Zilveren heren sieraden,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""45\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}""]",2,,,,,
950,replace,https://www.treasurejuwelier.nl/zilver_kinderen,Zilveren kinder sieraden,"[""{\""filter\"":\""187\"",\""operator\"":\""and\"",\""value\"":[\""1194\""]}"",""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""48\""}""]",2,,,,,
951,replace,https://www.treasurejuwelier.nl/horloges/jacques-du-manoir,Jacques du Manoir horloges,"[""{\""filter\"":\""190\"",\""operator\"":\""and\"",\""value\"":\""2076\""}""]",4,,,,,
952,replace,https://www.treasurejuwelier.nl/horloges/guess,Guess horloges,"[""{\""filter\"":\""190\"",\""operator\"":\""and\"",\""value\"":\""2072\""}""]",4,,,,,
953,replace,https://www.treasurejuwelier.nl/armbanden/14-karaat-goud-met-zilveren-kern_slavenarmband,ZilGold slavenarmbanden,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""1212\""]}"",""{\""filter\"":\""258\"",\""operator\"":\""and\"",\""value\"":[\""1629\""]}""]",7,,,,,
954,replace,https://www.treasurejuwelier.nl/sanjoya,Sanjoya sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2122\""}""]",2,,,,,
955,replace,https://www.treasurejuwelier.nl/armbanden/sanjoya,Sanjoya armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2122\""}""]",7,,,,,
956,replace,https://www.treasurejuwelier.nl/kettingen/sanjoya,Sanjoya colliers,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2122\""}""]",9,,,,,
957,replace,https://www.treasurejuwelier.nl/ringen/sanjoya,Sanjoya ringen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2122\""}""]",6,,,,,
958,replace,https://www.treasurejuwelier.nl/oorbellen/sanjoya,Sanjoya oorbellen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2122\""}""]",8,,,,,
959,replace,https://www.treasurejuwelier.nl/hangers/sanjoya,Sanjoya hangers,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2122\""}""]",11,,,,,
960,replace,https://www.treasurejuwelier.nl/pesavento,Pesavento sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2121\""}""]",2,,,,,
961,replace,https://www.treasurejuwelier.nl/armbanden/pesavento,Pesavento armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2121\""}""]",7,,,,,
962,replace,https://www.treasurejuwelier.nl/kettingen/pesavento,Pesavento colliers,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2121\""}""]",9,,,,,
963,replace,https://www.treasurejuwelier.nl/ringen/pesavento,Pesavento ringen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2121\""}""]",6,,,,,
964,replace,https://www.treasurejuwelier.nl/oorbellen/pesavento,Pesavento oorbellen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2121\""}""]",8,,,,,
965,replace,https://www.treasurejuwelier.nl/jackie,Jackie sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2120\""}""]",2,,,,,
966,replace,https://www.treasurejuwelier.nl/armbanden/jackie,Jackie armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2120\""}""]",7,,,,,
967,replace,https://www.treasurejuwelier.nl/kettingen/jackie,Jackie kettingen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2120\""}""]",9,,,,,
968,replace,https://www.treasurejuwelier.nl/ringen/jackie,Jackie ringen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2120\""}""]",6,,,,,
969,replace,https://www.treasurejuwelier.nl/oorbellen/jackie,Jackie oorbellen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2120\""}""]",8,,,,,
970,replace,https://www.treasurejuwelier.nl/hangers/jackie,Jackie hangers,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2120\""}""]",11,,,,,
971,replace,https://www.treasurejuwelier.nl/horloges/gc-watches,Gc Watches,"[""{\""filter\"":\""190\"",\""operator\"":\""and\"",\""value\"":\""2119\""}""]",4,,,,,
972,replace,https://www.treasurejuwelier.nl/gedenksieraden/asring,Asringen,"[""{\""filter\"":\""288\"",\""operator\"":\""and\"",\""value\"":[\""2018\""]}""]",238,,,,,
973,replace,https://www.treasurejuwelier.nl/gedenksieraden/ashanger,Ashangers,"[""{\""filter\"":\""288\"",\""operator\"":\""and\"",\""value\"":[\""2014\""]}""]",238,,,,,
974,replace,https://www.treasurejuwelier.nl/armbanden/boss-jewelry,BOSS Jewelry armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2055\""}""]",7,,,,,
975,replace,https://www.treasurejuwelier.nl/accessoires/neusknopje,Neusknopje,,Bestel je gouden of zilveren neusknopje hier met ✓ gratis verzending > € 50 ✓ gratis cadeauverpakking ✓ spaarpuntensysteem ✓ 30 dagen bedenktijd,&nbsp,</p>,,,
977,replace,https://www.treasurejuwelier.nl/ringen/aurore-jewelry_verlovingsring,Aurore Jewelry verlovingsringen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1874\""}"",""{\""filter\"":\""310\"",\""operator\"":\""and\"",\""value\"":[\""2184\""]}""]",6,,,,,
979,replace,https://www.treasurejuwelier.nl/armbanden/cestmoi-jewels,Cestmoi Jewels armbanden,,Bestel je Cestmoi Jewels armband hier met ✓ gratis verzending ✓ gratis cadeauverpakking ✓ gratis gravure ✓spaarbonussysteem,&nbsp,</p>,,,
980,replace,https://www.treasurejuwelier.nl/culet,Culet Jewellery sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2154\""}""]",2,,,,,
981,replace,https://www.treasurejuwelier.nl/armbanden/culet,Culet Jewellery armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2154\""}""]",7,,,,,
982,replace,https://www.treasurejuwelier.nl/kettingen/culet,Culet Jewellery colliers,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2154\""}""]",9,,,,,
983,replace,https://www.treasurejuwelier.nl/ringen/culet,Culet Jewellery ringen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2154\""}""]",6,,,,,
985,replace,https://www.treasurejuwelier.nl/oorbellen/culet,Culet Jewellery oorbellen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2154\""}""]",8,,,,,
986,replace,https://www.treasurejuwelier.nl/oorbellen/oorbel-per-stuk,Oorbel per stuk,"[""{\""filter\"":\""193\"",\""operator\"":\""and\"",\""value\"":[\""2150\""]}""]",8,,,,,
989,replace,https://www.treasurejuwelier.nl/horloges/garmin-tactix,Garmin tactix smartwatches,"[""{\""filter\"":\""307\"",\""operator\"":\""and\"",\""value\"":[\""2163\""]}""]",4,,,,,
990,replace,https://www.treasurejuwelier.nl/horloges/garmin-venu,Garmin venu smartwatches,,Bestel je Garmin venu smartwatch met ✓ gratis verzending ✓ gratis cadeauverpakking ✓ gratis (♡) gravure ✓ 30 dagen bedenktijd ✓ officieel dealer,&nbsp,</p>,,,
991,replace,https://www.treasurejuwelier.nl/horloges/garmin-vivomove,Garmin vivomove smartwatches,,Bestel je Garmin vivomove smartwatch met ✓ gratis verzending ✓ gratis cadeauverpakking ✓ gratis (♡) gravure ✓ 30 dagen bedenktijd ✓ officieel dealer,&nbsp,</p>,,,
992,replace,https://www.treasurejuwelier.nl/breuning,Breuning sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""715\""}""]",2,,,,,
993,replace,https://www.treasurejuwelier.nl/armbanden/breuning,Breuning armbanden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""715\""}""]",7,,,,,
994,replace,https://www.treasurejuwelier.nl/kettingen/breuning,Breuning kettingen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""715\""}""]",9,,,,,
995,replace,https://www.treasurejuwelier.nl/ringen/breuning,Breuning ringen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""715\""}""]",6,,,,,
996,replace,https://www.treasurejuwelier.nl/oorbellen/breuning,Breuning oorbellen,,Bestel je Breuning oorbellen hier met ✓ gratis verzending > € 50 ✓ gratis cadeauverpakking ✓ spaarpunten ✓ 30 dagen bedenktijd ✓ officieel dealer,&nbsp,</p>,,,
997,replace,https://www.treasurejuwelier.nl/sieradensets/breuning,Breuning sieradensets,,Bestel je Breuning sieradenset hier met ✓ gratis tekstgravure ✓ gratis verzending ✓ gratis cadeauverpakking ✓ 30 dagen bedenktijd ✓ spaarpunten,&nbsp,</p>,,,
998,replace,https://www.treasurejuwelier.nl/armbanden/zilver-verguld,Zilver vergulde armband,"[""{\""filter\"":\""243\"",\""operator\"":\""and\"",\""value\"":\""2060\""}""]",7,,,,,
999,replace,https://www.treasurejuwelier.nl/gisser-jewels,Gisser Jewels sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2180\""}""]",2,,,,,
1000,replace,https://www.treasurejuwelier.nl/armbanden/gisser-jewels,Gisser Jewels armbanden,,Bestel je Gisser Jewels armband met ✓ gratis verzending > € 50 ✓ gratis cadeauverpakking ✓ spaarpunten ✓ gratis (♡) gravure ✓ 30 dagen bedenktijd,&nbsp,</p>,,,
1001,replace,https://www.treasurejuwelier.nl/kettingen/gisser-jewels,Gisser Jewels kettingen,,Bestel je Gisser Jewels ketting met ✓ gratis verzending > € 50 ✓ gratis cadeauverpakking ✓ spaarpunten ✓ gratis (♡) gravure ✓ 30 dagen bedenktijd,&nbsp,</p>,,,
1002,replace,https://www.treasurejuwelier.nl/ringen/gisser-jewels,Gisser Jewels ringen,,Bestel je Gisser Jewels ring met ✓ gratis verzending > € 50 ✓ gratis cadeauverpakking ✓ spaarpunten ✓ gratis (♡) gravure ✓ 30 dagen bedenktijd,&nbsp,</p>,,,
1003,replace,https://www.treasurejuwelier.nl/hangers/gisser-jewels,Gisser Jewels hangers,,Bestel je Gisser Jewels hanger met ✓ gratis verzending > € 50 ✓ gratis cadeauverpakking ✓ spaarpunten ✓ gratis (♡) gravure ✓ 30 dagen bedenktijd,&nbsp,</p>,,,
1004,replace,https://www.treasurejuwelier.nl/oorbellen/gisser-jewels,Gisser Jewels oorbellen,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2180\""}""]",8,,,,,
1005,replace,https://www.treasurejuwelier.nl/ringen/trouwringen-snelle-levering,Trouwringen snelle levering,"[""{\""filter\"":\""310\"",\""operator\"":\""and\"",\""value\"":[\""2183\""]}""]",6,,,,,
1006,replace,https://www.treasurejuwelier.nl/ringen/trouwringen-samenstellen,Trouwringen samenstellen,"[""{\""filter\"":\""310\"",\""operator\"":\""and\"",\""value\"":[\""2182\""]}""]",6,"INDEX,FOLLOW",,,,
1007,replace,https://www.treasurejuwelier.nl/horloges/daniel-wellington,Daniel Wellington horloges,"[""{\""filter\"":\""190\"",\""operator\"":\""and\"",\""value\"":\""2205\""}""]",4,,,,,
1008,replace,https://www.treasurejuwelier.nl/armbanden/tennisarmband,Tennisarmband,,Bestel je tennisarmband met ✓ gratis verzending ✓ gratis cadeauverpakking ✓ 30 dagen bedenktijd ✓ spaarpuntensysteem ✓ 98% beveelt ons aan!,&nbsp,</p>,,,
1009,replace,https://www.treasurejuwelier.nl/tommy-hilfiger-jewels,Tommy Hilfiger sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1635\""}""]",2,,,,,
1010,replace,https://www.treasurejuwelier.nl/boss-jewelry,BOSS Jewelry sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""2055\""}""]",2,,,,,
1011,replace,https://www.treasurejuwelier.nl/ringen/rebel-rose,Rebel & Rose ringen,,Bestel je Rebel & Rose ring met ✓ gratis verzending ✓ gratis cadeauverpakking ✓ spaarpuntensysteem ✓ 30 dagen bedenktijd ✓ gratis (♡) gravure,&nbsp,</p>,,,
1012,replace,https://www.treasurejuwelier.nl/rebel-rose,Rebel & Rose sieraden,"[""{\""filter\"":\""191\"",\""operator\"":\""and\"",\""value\"":\""1750\""}""]",2,,,,,
1013,replace,https://www.treasurejuwelier.nl/gedenksieraden/asarmband,Asarmband,"[""{\""filter\"":\""288\"",\""operator\"":\""and\"",\""value\"":[\""2015\""]}""]",238,,,,,
1014,replace,https://www.treasurejuwelier.nl/gedenksieraden/asoorbellen,Asoorbellen,"[""{\""filter\"":\""288\"",\""operator\"":\""and\"",\""value\"":[\""2106\""]}""]",238,,,,,
1015,replace,https://www.treasurejuwelier.nl/gedenksieraden/huisdieren,Gedenksieraden huisdieren,"[""{\""filter\"":\""288\"",\""operator\"":\""and\"",\""value\"":[\""2017\""]}""]",238,,,,,
1016,replace,https://www.treasurejuwelier.nl/gedenksieraden/ketting-met-ashanger,Ketting met ashanger,"[""{\""filter\"":\""288\"",\""operator\"":\""and\"",\""value\"":[\""2105\""]}""]",238,,,,,
1017,replace,https://www.treasurejuwelier.nl/gedenksieraden/manchetknopen-met-as,Manchetknopen met as en hars,"[""{\""filter\"":\""288\"",\""operator\"":\""and\"",\""value\"":[\""2107\""]}""]",238,,,,,
